车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G80,上海虹桥,2026-08-17,14:04,2026-08-17,14:04,0.0,0.0,32.4,24.9,0.0,0.0,0.0,0.0,10.7,25.9,45.0,78.0,3,阴
G80,南京南,2026-08-17,15:05,2026-08-17,15:10,-3.0,295.0,32.0,24.7,0.4,0.4,0.0,3.0,8.1,20.9,41.0,77.0,51,小毛毛雨
G81,徐州东,2026-08-17,16:19,2026-08-17,16:21,,626.0,31.5,23.2,0.5,0.5,0.0,5.0,6.2,18.0,48.0,80.0,51,小毛毛雨
G81,商丘,2026-08-17,17:05,2026-08-17,17:07,0.0,796.0,30.8,23.4,0.3,0.3,0.0,2.0,9.4,24.5,63.0,80.0,51,小毛毛雨
G81,开封北,2026-08-17,17:41,2026-08-17,17:43,2.0,934.0,27.6,21.7,15.9,15.9,0.0,16.0,16.3,31.3,100.0,87.0,63,中雨
G81,郑州东,2026-08-17,18:04,,,1.0,986.0,31.0,24.3,0.4,0.4,0.0,1.0,6.4,20.9,82.0,80.0,51,小毛毛雨
,,,,,,,,,,,,,,,,,,,
G3726,广州,2026-08-17,08:42,2026-08-17,08:42,0.0,0.0,32.3,26.1,9.4,9.4,0.0,9.0,8.8,22.7,88.0,84.0,63,中雨
G3726,佛山西,2026-08-17,09:04,2026-08-17,09:16,0.0,26.0,7.5,1.4,3.7,3.7,0.0,19.0,12.1,33.5,89.0,91.0,53,毛毛雨
G3726,肇庆东,2026-08-17,09:35,2026-08-17,09:37,0.0,69.0,32.8,26.5,15.2,15.2,0.0,12.0,7.6,28.8,93.0,85.0,63,中雨
G3726,贺州,2026-08-17,10:24,2026-08-17,10:26,0.0,254.0,33.9,26.1,1.5,1.5,0.0,7.0,6.0,22.3,89.0,81.0,53,毛毛雨
G3726,阳朔,2026-08-17,10:58,2026-08-17,11:04,0.0,372.0,33.7,26.3,1.4,1.4,0.0,8.0,8.1,22.7,97.0,79.0,51,小毛毛雨
G3726,桂林西,2026-08-17,11:24,2026-08-17,11:28,2.0,437.0,33.9,23.6,0.9,0.9,0.0,6.0,11.5,23.4,21.0,74.0,51,小毛毛雨
G3726,都匀东,2026-08-17,12:43,2026-08-17,12:48,,734.0,30.4,22.5,0.0,0.0,0.0,0.0,11.5,27.7,9.0,79.0,1,晴间多云
G3726,贵阳东,2026-08-17,13:23,2026-08-17,13:31,0.0,850.0,30.8,19.2,0.8,0.8,0.0,4.0,14.7,33.5,22.0,67.0,51,小毛毛雨
G3726,遵义,2026-08-17,14:18,2026-08-17,14:20,0.0,973.0,30.8,20.5,0.2,0.2,0.0,2.0,14.4,28.8,49.0,67.0,51,小毛毛雨
G3726,娄山关南,2026-08-17,14:34,2026-08-17,14:36,0.0,1003.0,30.1,20.5,0.3,0.3,0.0,3.0,11.3,27.0,56.0,71.0,51,小毛毛雨
G3726,重庆西,2026-08-17,15:43,2026-08-17,15:52,0.0,1194.0,37.6,28.5,0.8,0.8,0.0,5.0,9.9,25.6,70.0,52.0,51,小毛毛雨
G3726,重庆北,2026-08-17,16:17,2026-08-17,16:22,-3.0,1224.0,37.6,28.5,0.8,0.8,0.0,5.0,9.9,25.6,70.0,52.0,51,小毛毛雨
G3726,梁平南,2026-08-17,17:14,2026-08-17,17:19,0.0,1404.0,33.9,25.4,0.2,0.2,0.0,2.0,11.3,23.4,76.0,66.0,51,小毛毛雨
G3726,万州北,2026-08-17,17:40,2026-08-17,17:44,,1469.0,35.6,26.9,2.2,2.2,0.0,3.0,11.2,33.1,80.0,74.0,61,小雨
